,tweet_id,text,retweeted_status_id,rating_numerator,rating_denominator,name,Date,Time,Dog_Lingo,dog_breed_prediction1,dog_breed_prediction2,dog_breed_prediction3,favorite_count,lang,retweet_count
981,717428917016076293,This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6,,11.0,10,SKITTLE,2016-04-05,19:09:17 ,,,,,1748,en,510
982,717421804990701568,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,,9.0,10,EBBY,2016-04-05,18:41:02 ,,miniature_pinscher,Italian_greyhound,beagle,3446,en,945
983,717047459982213120,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,,12.0,10,FLÁVIO,2016-04-04,17:53:31 ,,golden_retriever,Labrador_retriever,cocker_spaniel,6826,en,2135
984,717009362452090881,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,,10.0,10,SMOKEY,2016-04-04,15:22:08 ,pupper,Siberian_husky,Eskimo_dog,malamute,3583,en,1102
985,716802964044845056,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,,10.0,10,LINK,2016-04-04,01:41:58 ,,malinois,Leonberg,bull_mastiff,4627,en,1317
986,716791146589110272,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,,11.0,10,JENNIFUR,2016-04-04,00:55:01 ,,Pomeranian,seat_belt,golden_retriever,5204,en,1474
987,716730379797970944,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC",,12.0,10,,2016-04-03,20:53:33 ,,,,,1339,en,475
988,716447146686459905,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,,13.0,10,OZZY,2016-04-03,02:08:05 ,pupper,,,,14327,en,6643
989,716439118184652801,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,,50.0,50,BLUEBERT,2016-04-03,01:36:11 ,,Siberian_husky,malamute,Eskimo_dog,2574,en,247
990,716285507865542656,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,,12.0,10,STEPHANUS,2016-04-02,15:25:47 ,,Yorkshire_terrier,silky_terrier,cairn,3041,en,1225
991,716080869887381504,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,,11.0,10,,2016-04-02,01:52:38 ,doggo,golden_retriever,chow,Tibetan_mastiff,5272,en,1935
992,715928423106027520,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,,11.0,10,BUBBLES,2016-04-01,15:46:52 ,,pug,French_bulldog,bull_mastiff,3485,en,987
993,715758151270801409,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP,,13.0,10,OLD,2016-04-01,04:30:16 ,,,,,4085,en,1596
994,715704790270025728,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp,,11.0,10,BENTLEY,2016-04-01,00:58:13 ,,,,,3055,en,634
995,715696743237730304,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,,10.0,10,TOBY,2016-04-01,00:26:15 ,,Staffordshire_bullterrier,pug,French_bulldog,4257,en,1454
996,715680795826982913,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,,12.0,10,ZEUS,2016-03-31,23:22:53 ,,golden_retriever,Labrador_retriever,chow,4719,en,1813
997,715360349751484417,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,,11.0,10,BERTSON,2016-03-31,02:09:32 ,,nail,screw,padlock,5955,en,1772
998,715342466308784130,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,,10.0,10,OSCAR,2016-03-31,00:58:29 ,,West_Highland_white_terrier,soft-coated_wheaten_terrier,Lakeland_terrier,3294,en,768
999,715220193576927233,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,,10.0,10,NICO,2016-03-30,16:52:36 ,,Chihuahua,Italian_greyhound,Boston_bull,2630,en,736
1000,715200624753819648,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,,12.0,10,MICHELANGELOPE,2016-03-30,15:34:51 ,,Chihuahua,beagle,Labrador_retriever,5578,en,2110
1001,715009755312439296,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,,12.0,10,SIBA,2016-03-30,02:56:24 ,,dingo,Chihuahua,Cardigan,4550,en,1392
1002,714982300363173890,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,,9.0,10,CALBERT,2016-03-30,01:07:18 ,,Brittany_spaniel,beagle,Ibizan_hound,4094,en,1166
1003,714962719905021952,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ,,12.0,10,,2016-03-29,23:49:30 ,,,,,8028,en,4816
1004,714957620017307648,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,,10.0,10,CURTIS,2016-03-29,23:29:14 ,,Great_Pyrenees,Samoyed,kuvasz,4503,en,1595
1005,714631576617938945,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,,4.0,10,BENEDICT,2016-03-29,01:53:39 ,,meerkat,weasel,black-footed_ferret,3571,en,1122
1006,714606013974974464,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,,12.0,10,,2016-03-29,00:12:05 ,,Norfolk_terrier,Labrador_retriever,golden_retriever,3938,en,1038
1007,714485234495041536,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF,,10.0,10,BLITZ,2016-03-28,16:12:09 ,,,,,2962,en,1313
1008,714258258790387713,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",,10.0,10,TRAVIS,2016-03-28,01:10:13 ,,collie,Chesapeake_Bay_retriever,beagle,3281,en,808
1009,714251586676113411,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,,8.0,10,THUMAS,2016-03-28,00:43:43 ,,soft-coated_wheaten_terrier,Bedlington_terrier,Great_Pyrenees,3570,en,940
1010,714214115368108032,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,,13.0,10,,2016-03-27,22:14:49 ,,pug,bloodhound,German_shepherd,2480,en,990
1011,714141408463036416,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",,10.0,10,,2016-03-27,17:25:54 ,,Labrador_retriever,golden_retriever,redbone,4673,en,1569
1012,713919462244790272,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,,12.0,10,KANU,2016-03-27,02:43:58 ,,Siberian_husky,Eskimo_dog,malamute,3564,en,869
1013,713909862279876608,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS,,12.0,10,DOUG,2016-03-27,02:05:49 ,,,,,2078,en,616
1014,713900603437621249,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,,99.0,90,,2016-03-27,01:29:02 ,,golden_retriever,cocker_spaniel,Irish_setter,3062,en,829
1015,713761197720473600,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,,12.0,10,PIPER,2016-03-26,16:15:05 ,,Brittany_spaniel,English_springer,Welsh_springer_spaniel,5308,en,1541
1016,713411074226274305,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,,11.0,10,,2016-03-25,17:03:49 ,,Great_Pyrenees,Samoyed,kuvasz,4802,en,1440
1017,713177543487135744,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,,10.0,10,LANCE,2016-03-25,01:35:51 ,,whippet,basenji,Great_Dane,7854,en,3183
1018,713175907180089344,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,,10.0,10,OPIE,2016-03-25,01:29:21 ,,timber_wolf,malamute,Siberian_husky,4851,en,1630
1019,712809025985978368,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,,10.0,10,STUBERT,2016-03-24,01:11:29 ,,Labrador_retriever,carton,pug,20378,en,7602
1020,712668654853337088,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,,10.0,10,SUNNY,2016-03-23,15:53:42 ,,Labrador_retriever,golden_retriever,Chihuahua,4531,en,1367
1021,712438159032893441,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,,11.0,10,KANE,2016-03-23,00:37:48 ,,ice_bear,Great_Pyrenees,Labrador_retriever,5799,en,1756
1022,712309440758808576,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",,12.0,10,,2016-03-22,16:06:19 ,pupper,,,,269,en,26
1023,712097430750289920,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,,10.0,10,,2016-03-22,02:03:52 ,,Labrador_retriever,whippet,Chesapeake_Bay_retriever,4144,en,1172
1024,712092745624633345,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,,7.0,10,STEVEN,2016-03-22,01:45:15 ,,triceratops,llama,three-toed_sloth,3211,en,1016
1025,712085617388212225,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",,11.0,10,OLIVE,2016-03-22,01:16:55 ,,Shih-Tzu,Tibetan_terrier,Lhasa,3531,en,556
1026,712065007010385924,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,,6.0,10,CHESTER,2016-03-21,23:55:01 ,,goose,gibbon,pizza,2451,en,700
1027,711968124745228288,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,,10.0,10,WINSTON,2016-03-21,17:30:03 ,pupper,espresso,coffee_mug,cup,8776,en,2601
1028,711743778164514816,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,,11.0,10,ROOSEVELT,2016-03-21,02:38:34 ,,Lakeland_terrier,miniature_poodle,standard_poodle,3095,en,1101
1029,711732680602345472,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,,10.0,10,,2016-03-21,01:54:29 ,,dingo,Ibizan_hound,Eskimo_dog,9756,en,4653
1030,711694788429553666,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,,13.0,10,,2016-03-20,23:23:54 ,,brown_bear,Indian_elephant,water_buffalo,35865,en,20500
1031,711652651650457602,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,,9.0,10,GARY,2016-03-20,20:36:28 ,,llama,Arabian_camel,neck_brace,4228,en,1037
1032,711363825979756544,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",,11.0,10,,2016-03-20,01:28:47 ,,Pembroke,Cardigan,basenji,3996,en,1287
1033,711306686208872448,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,,3.0,10,,2016-03-19,21:41:44 ,,leatherback_turtle,loggerhead,Dandie_Dinmont,3596,en,819
1034,711008018775851008,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,,11.0,10,CHUCKLES,2016-03-19,01:54:56 ,pupper,French_bulldog,Boston_bull,pug,3275,en,710
1035,710997087345876993,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,,12.0,10,MILO,2016-03-19,01:11:29 ,,malamute,Eskimo_dog,Pembroke,4960,en,1561
1036,710844581445812225,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,,10.0,10,STANIEL,2016-03-18,15:05:29 ,,dingo,Pembroke,basenji,2775,en,779
1037,710833117892898816,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,,12.0,10,SORA,2016-03-18,14:19:56 ,,Pembroke,Cardigan,German_shepherd,2937,en,606
1038,710658690886586372,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,,80.0,80,,2016-03-18,02:46:49 ,,soft-coated_wheaten_terrier,Dandie_Dinmont,cairn,2529,en,636
1039,710609963652087808,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy,,12.0,10,,2016-03-17,23:33:12 ,,,,,5227,en,2624
1040,710588934686908417,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,,12.0,10,BEEMO,2016-03-17,22:09:38 ,,Pembroke,Cardigan,malamute,4968,en,2107
1041,710296729921429505,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq,,12.0,10,OSHIE,2016-03-17,02:48:31 ,,,,,2574,en,833
1042,710283270106132480,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,,11.0,10,GUNNER,2016-03-17,01:55:02 ,,Shih-Tzu,Lhasa,Tibetan_terrier,2308,en,580
1043,710272297844797440,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,,11.0,10,INFURIATING,2016-03-17,01:11:26 ,,Old_English_sheepdog,wire-haired_fox_terrier,Lakeland_terrier,4945,en,1425
1044,710269109699739648,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",,13.0,10,,2016-03-17,00:58:46 ,,pug,German_shepherd,Labrador_retriever,2613,en,1257
1045,710153181850935296,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,,11.0,10,LACY,2016-03-16,17:18:07 ,,cowboy_hat,sombrero,cocker_spaniel,3153,en,1006
1046,710140971284037632,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,,8.0,10,TATER,2016-03-16,16:29:35 ,,Pekinese,papillon,Japanese_spaniel,3017,en,1008
1047,710117014656950272,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,,11.0,10,,2016-03-16,14:54:24 ,pupper,toy_poodle,miniature_poodle,cocker_spaniel,5999,en,2233
1048,709918798883774466,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,,12.0,10,WATSON,2016-03-16,01:46:45 ,,Pembroke,Cardigan,Chihuahua,3250,en,1215
1049,709901256215666688,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",,12.0,10,,2016-03-16,00:37:03 ,,bib,handkerchief,umbrella,732,en,112
1050,709852847387627521,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,,12.0,10,,2016-03-15,21:24:41 ,,Chihuahua,Pomeranian,West_Highland_white_terrier,3824,en,1336
1051,709566166965075968,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,,12.0,10,OLAF,2016-03-15,02:25:31 ,,chow,Tibetan_mastiff,Australian_terrier,3865,en,1367
1052,709556954897764353,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,,12.0,10,CECIL,2016-03-15,01:48:55 ,,golden_retriever,kuvasz,Labrador_retriever,3593,en,1204
1053,709519240576036864,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,,9.0,10,VINCE,2016-03-14,23:19:03 ,,cocker_spaniel,Newfoundland,flat-coated_retriever,1620,en,277
1054,709449600415961088,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,,10.0,10,KARMA,2016-03-14,18:42:20 ,,Maltese_dog,Dandie_Dinmont,Norfolk_terrier,2420,en,665
1055,709409458133323776,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,,8.0,10,BILLY,2016-03-14,16:02:49 ,,Shetland_sheepdog,collie,keeshond,2855,en,788
1056,709225125749587968,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,,11.0,10,WALKER,2016-03-14,03:50:21 ,,Labrador_retriever,Pomeranian,golden_retriever,2615,en,647
1057,709207347839836162,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,,11.0,10,PENNY,2016-03-14,02:39:42 ,,Chihuahua,Italian_greyhound,quilt,13755,en,6567
1058,709198395643068416,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",,45.0,50,,2016-03-14,02:04:08 ,,borzoi,wire-haired_fox_terrier,English_setter,2634,en,721
1059,709179584944730112,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF,,13.0,10,SAMMY,2016-03-14,00:49:23 ,,,,,2213,en,763
1060,709158332880297985,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,,10.0,10,RODNEY,2016-03-13,23:24:56 ,,Siberian_husky,Eskimo_dog,Labrador_retriever,2236,en,470
1061,709042156699303936,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,,9.0,10,KLEVIN,2016-03-13,15:43:18 ,,hotdog,Rottweiler,Labrador_retriever,5197,en,1864
1062,708853462201716736,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0,,8.0,10,LUCY,2016-03-13,03:13:29 ,,,,,1941,en,745
1063,708845821941387268,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,,9.0,10,,2016-03-13,02:43:08 ,pupper,schipperke,kelpie,Boston_bull,3226,en,1015
1064,708834316713893888,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,,10.0,10,MALIKAI,2016-03-13,01:57:25 ,,Eskimo_dog,giant_panda,malamute,1860,en,571
1065,708810915978854401,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,,10.0,10,MISTER,2016-03-13,00:24:26 ,,golden_retriever,Labrador_retriever,Norfolk_terrier,18036,en,7848
1066,708738143638450176,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,,11.0,10,COCO,2016-03-12,19:35:15 ,,Pomeranian,Samoyed,West_Highland_white_terrier,2997,en,917
1067,708711088997666817,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,,11.0,10,SMOKEY,2016-03-12,17:47:45 ,,tennis_ball,German_short-haired_pointer,Labrador_retriever,2790,en,834
1068,708479650088034305,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,,13.0,10,BEAR,2016-03-12,02:28:06 ,,Shih-Tzu,Lhasa,Norfolk_terrier,2768,en,765
1069,708469915515297792,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,,11.0,10,BOBBLE,2016-03-12,01:49:25 ,,Chihuahua,toy_terrier,Pembroke,3357,en,926
1070,708400866336894977,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,,12.0,10,,2016-03-11,21:15:02 ,,,,,17516,en,11330
1071,708356463048204288,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,,10.0,10,OLIVER,2016-03-11,18:18:36 ,,pug,French_bulldog,bath_towel,3929,en,1520
1072,708349470027751425,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,,11.0,10,RIVER,2016-03-11,17:50:48 ,,muzzle,basenji,Boston_bull,2568,en,831
1073,708149363256774660,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,,10.0,10,JEBBERSON,2016-03-11,04:35:39 ,,Cardigan,basset,toy_terrier,4672,en,1727
1074,708119489313951744,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,,9.0,10,COOPER,2016-03-11,02:36:57 ,,Norwich_terrier,Norfolk_terrier,chow,2937,en,1102
1075,708109389455101952,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,,10.0,10,REMINGTON,2016-03-11,01:56:49 ,,Staffordshire_bullterrier,American_Staffordshire_terrier,kelpie,2124,en,610
1076,708026248782585858,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,,13.0,10,,2016-03-10,20:26:26 ,,malinois,Chesapeake_Bay_retriever,Siamese_cat,4799,en,2166
1077,707995814724026368,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,,12.0,10,FARFLE,2016-03-10,18:25:30 ,,agama,Gila_monster,lumbermill,3385,en,1273
1078,707983188426153984,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),,12.0,10,,2016-03-10,17:35:20 ,,,,,52,en,2
1079,707969809498152960,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,,11.0,10,RUFUS,2016-03-10,16:42:10 ,,toy_poodle,miniature_poodle,teddy,2941,en,1097
1080,707776935007539200,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,,11.0,10,SADIE,2016-03-10,03:55:45 ,,miniature_pinscher,toy_terrier,Chihuahua,3593,en,1079
1081,707741517457260545,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,,10.0,10,,2016-03-10,01:35:01 ,,whippet,Italian_greyhound,American_Staffordshire_terrier,2718,en,696
1082,707738799544082433,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,,12.0,10,,2016-03-10,01:24:13 ,,,,,4495,en,2785
1083,707693576495472641,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,,7.0,10,JIMINUS,2016-03-09,22:24:31 ,,bathtub,tub,washbasin,3765,en,1133
1084,707629649552134146,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,,10.0,10,,2016-03-09,18:10:30 ,,,,,2834,en,997
1085,707610948723478529,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,,12.0,10,HARPER,2016-03-09,16:56:11 ,,golden_retriever,cocker_spaniel,Chesapeake_Bay_retriever,18557,en,7236
1086,707420581654872064,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,,4.0,10,KEURIG,2016-03-09,04:19:44 ,,ram,kuvasz,Great_Pyrenees,2499,en,789
1087,707411934438625280,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",,11.0,10,,2016-03-09,03:45:22 ,pupper,Lakeland_terrier,Airedale,giant_schnauzer,2486,en,673
1088,707387676719185920,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,,10.0,10,CLARKUS,2016-03-09,02:08:59 ,,Chihuahua,Italian_greyhound,toy_terrier,3835,en,1490
1089,707377100785885184,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,,9.0,10,,2016-03-09,01:26:57 ,,golden_retriever,bloodhound,cocker_spaniel,3603,en,1214
1090,707315916783140866,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,,10.0,10,FINNEGUS,2016-03-08,21:23:50 ,pupper,Bernese_mountain_dog,Shetland_sheepdog,Appenzeller,2698,en,727
1091,707297311098011648,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,,10.0,10,CASSIE,2016-03-08,20:09:54 ,,Blenheim_spaniel,Shih-Tzu,black-footed_ferret,3022,en,903
1092,707059547140169728,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,,11.0,10,CUPCAKE,2016-03-08,04:25:07 ,,Samoyed,Great_Pyrenees,kuvasz,2796,en,759
1093,707038192327901184,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,,10.0,10,KATHMANDU,2016-03-08,03:00:15 ,,pug,llama,French_bulldog,2404,en,900
1094,707021089608753152,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,,12.0,10,TUCKER,2016-03-08,01:52:18 ,,cocker_spaniel,golden_retriever,Pekinese,4433,en,1540
1095,707014260413456384,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,,11.0,10,ELLIE,2016-03-08,01:25:10 ,,Chihuahua,Italian_greyhound,toy_terrier,2502,en,664
1096,706904523814649856,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,,13.0,10,,2016-03-07,18:09:06 ,,,,,15961,en,8830
